Этап;Параметр;Наименование;Измерено;Единица;Нижняя граница;Верхняя граница;Результат;Атрибуты
"yalk_initial";"ubsi.yalk.initial.80";"ЯЛК адрес 80: обрыв";-0.969493;"В";-6.2;-1e-12;"OK";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=80; yalk_v=-0.969493"
"yalk_initial";"ubsi.yalk.initial.signal.80";"ЯЛК адрес 80: исходный сигнал";1;"лог.";1;1;"OK";""
"yalk_initial";"ubsi.yalk.initial.81";"ЯЛК адрес 81: обрыв";-0.969493;"В";-6.2;-1e-12;"OK";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=81; yalk_v=-0.969493"
"yalk_initial";"ubsi.yalk.initial.signal.81";"ЯЛК адрес 81: исходный сигнал";1;"лог.";1;1;"OK";""
"yalk_initial";"ubsi.yalk.initial.82";"ЯЛК адрес 82: обрыв";-0.969493;"В";-6.2;-1e-12;"OK";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=82; yalk_v=-0.969493"
"yalk_initial";"ubsi.yalk.initial.signal.82";"ЯЛК адрес 82: исходный сигнал";1;"лог.";1;1;"OK";""
"yalk_initial";"ubsi.yalk.initial.83";"ЯЛК адрес 83: обрыв";-0.969493;"В";-6.2;-1e-12;"OK";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=83; yalk_v=-0.969493"
"yalk_initial";"ubsi.yalk.initial.signal.83";"ЯЛК адрес 83: исходный сигнал";1;"лог.";1;1;"OK";""
"yalk_initial";"ubsi.yalk.initial.84";"ЯЛК адрес 84: обрыв";-0.969493;"В";-6.2;-1e-12;"OK";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=84; yalk_v=-0.969493"
"yalk_initial";"ubsi.yalk.initial.signal.84";"ЯЛК адрес 84: исходный сигнал";1;"лог.";1;1;"OK";""
"yalk_initial";"ubsi.yalk.initial.85";"ЯЛК адрес 85: обрыв";-0.969493;"В";-6.2;-1e-12;"OK";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=85; yalk_v=-0.969493"
"yalk_initial";"ubsi.yalk.initial.signal.85";"ЯЛК адрес 85: исходный сигнал";1;"лог.";1;1;"OK";""
"yalk_initial";"ubsi.yalk.initial.86";"ЯЛК адрес 86: обрыв";-0.969493;"В";-6.2;-1e-12;"OK";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=86; yalk_v=-0.969493"
"yalk_initial";"ubsi.yalk.initial.signal.86";"ЯЛК адрес 86: исходный сигнал";1;"лог.";1;1;"OK";""
"yalk_initial";"ubsi.yalk.initial.87";"ЯЛК адрес 87: обрыв";-0.969493;"В";-6.2;-1e-12;"OK";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=87; yalk_v=-0.969493"
"yalk_initial";"ubsi.yalk.initial.signal.87";"ЯЛК адрес 87: исходный сигнал";1;"лог.";1;1;"OK";""
"yalk_channels";"ubsi.yalk.channel.1.0";"ЯЛК адрес 1 · 0.000000 В";0.048062;"В";0.02254;0.08454;"OK";"absolute_error_v=0.005478; analog_code=131.000000; channel=1; channel_count=80; channel_index=1; command_v=0.000000; lower_limit_v=0.022540; point_count=3; point_index=1; raw=131.000000; reduced_error_percent=0.088354; scan_order=channel_major; section=YALK; ulk_address=1; upper_limit_v=0.084540; v7_v=0.053540; yalk_v=0.048062"
"yalk_channels";"ubsi.yalk.channel.1.1";"ЯЛК адрес 1 · 3.100000 В";3.09053;"В";3.06637;3.12837;"OK";"absolute_error_v=0.006836; analog_code=522.687500; channel=1; channel_count=80; channel_index=1; command_v=3.100000; lower_limit_v=3.066369; point_count=3; point_index=2; raw=1546.687500; reduced_error_percent=0.110254; scan_order=channel_major; section=YALK; ulk_address=1; upper_limit_v=3.128369; v7_v=3.097369; yalk_v=3.090533"
"yalk_channels";"ubsi.yalk.channel.1.2";"ЯЛК адрес 1 · 6.200000 В";6.13252;"В";6.1144;6.1764;"OK";"absolute_error_v=0.012877; analog_code=914.312500; channel=1; channel_count=80; channel_index=1; command_v=6.200000; lower_limit_v=6.114396; point_count=3; point_index=3; raw=1938.312500; reduced_error_percent=0.207691; scan_order=channel_major; section=YALK; ulk_address=1; upper_limit_v=6.176396; v7_v=6.145396; yalk_v=6.132519"
"yalk_channels";"ubsi.yalk.channel.2.0";"ЯЛК адрес 2 · 0.000000 В";-0.0796179;"В";-0.109295;-0.0472947;"OK";"absolute_error_v=0.001323; analog_code=114.562500; channel=2; channel_count=80; channel_index=2; command_v=0.000000; lower_limit_v=-0.109295; point_count=3; point_index=1; raw=114.562500; reduced_error_percent=0.021342; scan_order=channel_major; section=YALK; ulk_address=2; upper_limit_v=-0.047295; v7_v=-0.078295; yalk_v=-0.079618"
"yalk_channels";"ubsi.yalk.channel.2.1";"ЯЛК адрес 2 · 3.100000 В";2.9347;"В";2.91233;2.97433;"OK";"absolute_error_v=0.008637; analog_code=502.625000; channel=2; channel_count=80; channel_index=2; command_v=3.100000; lower_limit_v=2.912332; point_count=3; point_index=2; raw=1526.625000; reduced_error_percent=0.139301; scan_order=channel_major; section=YALK; ulk_address=2; upper_limit_v=2.974332; v7_v=2.943332; yalk_v=2.934696"
"yalk_channels";"ubsi.yalk.channel.2.2";"ЯЛК адрес 2 · 6.200000 В";5.97086;"В";5.94875;6.01075;"OK";"absolute_error_v=0.008898; analog_code=893.500000; channel=2; channel_count=80; channel_index=2; command_v=6.200000; lower_limit_v=5.948754; point_count=3; point_index=3; raw=1917.500000; reduced_error_percent=0.143512; scan_order=channel_major; section=YALK; ulk_address=2; upper_limit_v=6.010754; v7_v=5.979754; yalk_v=5.970856"
"yalk_channels";"ubsi.yalk.channel.3.0";"ЯЛК адрес 3 · 0.000000 В";-0.0626263;"В";-0.0942267;-0.0322267;"OK";"absolute_error_v=0.000600; analog_code=116.750000; channel=3; channel_count=80; channel_index=3; command_v=0.000000; lower_limit_v=-0.094227; point_count=3; point_index=1; raw=116.750000; reduced_error_percent=0.009685; scan_order=channel_major; section=YALK; ulk_address=3; upper_limit_v=-0.032227; v7_v=-0.063227; yalk_v=-0.062626"
"yalk_channels";"ubsi.yalk.channel.3.1";"ЯЛК адрес 3 · 3.100000 В";2.98567;"В";2.96297;3.02497;"OK";"absolute_error_v=0.008296; analog_code=509.187500; channel=3; channel_count=80; channel_index=3; command_v=3.100000; lower_limit_v=2.962966; point_count=3; point_index=2; raw=1533.187500; reduced_error_percent=0.133802; scan_order=channel_major; section=YALK; ulk_address=3; upper_limit_v=3.024966; v7_v=2.993966; yalk_v=2.985671"
"yalk_channels";"ubsi.yalk.channel.3.2";"ЯЛК адрес 3 · 6.200000 В";6.03737;"В";6.01336;6.07536;"OK";"absolute_error_v=0.006995; analog_code=902.062500; channel=3; channel_count=80; channel_index=3; command_v=6.200000; lower_limit_v=6.013361; point_count=3; point_index=3; raw=1926.062500; reduced_error_percent=0.112823; scan_order=channel_major; section=YALK; ulk_address=3; upper_limit_v=6.075361; v7_v=6.044361; yalk_v=6.037366"
"yalk_channels";"ubsi.yalk.channel.4.0";"ЯЛК адрес 4 · 0.000000 В";-0.0956386;"В";-0.128646;-0.0666461;"OK";"absolute_error_v=0.002008; analog_code=112.500000; channel=4; channel_count=80; channel_index=4; command_v=0.000000; lower_limit_v=-0.128646; point_count=3; point_index=1; raw=112.500000; reduced_error_percent=0.032379; scan_order=channel_major; section=YALK; ulk_address=4; upper_limit_v=-0.066646; v7_v=-0.097646; yalk_v=-0.095639"
"yalk_channels";"ubsi.yalk.channel.4.1";"ЯЛК адрес 4 · 3.100000 В";2.93567;"В";2.91521;2.97721;"OK";"absolute_error_v=0.010541; analog_code=502.750000; channel=4; channel_count=80; channel_index=4; command_v=3.100000; lower_limit_v=2.915207; point_count=3; point_index=2; raw=1526.750000; reduced_error_percent=0.170010; scan_order=channel_major; section=YALK; ulk_address=4; upper_limit_v=2.977207; v7_v=2.946207; yalk_v=2.935667"
"yalk_channels";"ubsi.yalk.channel.4.2";"ЯЛК адрес 4 · 6.200000 В";5.98688;"В";5.96466;6.02666;"OK";"absolute_error_v=0.008786; analog_code=895.562500; channel=4; channel_count=80; channel_index=4; command_v=6.200000; lower_limit_v=5.964663; point_count=3; point_index=3; raw=1919.562500; reduced_error_percent=0.141713; scan_order=channel_major; section=YALK; ulk_address=4; upper_limit_v=6.026663; v7_v=5.995663; yalk_v=5.986877"
"yalk_channels";"ubsi.yalk.channel.5.0";"ЯЛК адрес 5 · 0.000000 В";-0.0422363;"В";-0.070716;-0.00871595;"OK";"absolute_error_v=0.002520; analog_code=119.375000; channel=5; channel_count=80; channel_index=5; command_v=0.000000; lower_limit_v=-0.070716; point_count=3; point_index=1; raw=119.375000; reduced_error_percent=0.040651; scan_order=channel_major; section=YALK; ulk_address=5; upper_limit_v=-0.008716; v7_v=-0.039716; yalk_v=-0.042236"
"yalk_channels";"ubsi.yalk.channel.5.1";"ЯЛК адрес 5 · 3.100000 В";2.96819;"В";2.9465;3.0085;"OK";"absolute_error_v=0.009306; analog_code=506.937500; channel=5; channel_count=80; channel_index=5; command_v=3.100000; lower_limit_v=2.946500; point_count=3; point_index=2; raw=1530.937500; reduced_error_percent=0.150096; scan_order=channel_major; section=YALK; ulk_address=5; upper_limit_v=3.008500; v7_v=2.977500; yalk_v=2.968194"
"yalk_channels";"ubsi.yalk.channel.5.2";"ЯЛК адрес 5 · 6.200000 В";5.99562;"В";5.97585;6.03785;"OK";"absolute_error_v=0.011239; analog_code=896.687500; channel=5; channel_count=80; channel_index=5; command_v=6.200000; lower_limit_v=5.975854; point_count=3; point_index=3; raw=1920.687500; reduced_error_percent=0.181269; scan_order=channel_major; section=YALK; ulk_address=5; upper_limit_v=6.037854; v7_v=6.006854; yalk_v=5.995615"
"yalk_channels";"ubsi.yalk.channel.6.0";"ЯЛК адрес 6 · 0.000000 В";-0.0820453;"В";-0.109665;-0.0476652;"OK";"absolute_error_v=0.003380; analog_code=114.250000; channel=6; channel_count=80; channel_index=6; command_v=0.000000; lower_limit_v=-0.109665; point_count=3; point_index=1; raw=114.250000; reduced_error_percent=0.054517; scan_order=channel_major; section=YALK; ulk_address=6; upper_limit_v=-0.047665; v7_v=-0.078665; yalk_v=-0.082045"
"yalk_channels";"ubsi.yalk.channel.6.1";"ЯЛК адрес 6 · 3.100000 В";2.96625;"В";2.9435;3.0055;"OK";"absolute_error_v=0.008250; analog_code=506.687500; channel=6; channel_count=80; channel_index=6; command_v=3.100000; lower_limit_v=2.943502; point_count=3; point_index=2; raw=1530.687500; reduced_error_percent=0.133071; scan_order=channel_major; section=YALK; ulk_address=6; upper_limit_v=3.005502; v7_v=2.974502; yalk_v=2.966252"
"yalk_channels";"ubsi.yalk.channel.6.2";"ЯЛК адрес 6 · 6.200000 В";6.01261;"В";5.99347;6.05547;"OK";"absolute_error_v=0.011859; analog_code=898.875000; channel=6; channel_count=80; channel_index=6; command_v=6.200000; lower_limit_v=5.993466; point_count=3; point_index=3; raw=1922.875000; reduced_error_percent=0.191278; scan_order=channel_major; section=YALK; ulk_address=6; upper_limit_v=6.055466; v7_v=6.024466; yalk_v=6.012607"
"yalk_channels";"ubsi.yalk.channel.7.0";"ЯЛК адрес 7 · 0.000000 В";-0.0126223;"В";-0.0374272;0.0245728;"OK";"absolute_error_v=0.006195; analog_code=123.187500; channel=7; channel_count=80; channel_index=7; command_v=0.000000; lower_limit_v=-0.037427; point_count=3; point_index=1; raw=123.187500; reduced_error_percent=0.099921; scan_order=channel_major; section=YALK; ulk_address=7; upper_limit_v=0.024573; v7_v=-0.006427; yalk_v=-0.012622"
"yalk_channels";"ubsi.yalk.channel.7.1";"ЯЛК адрес 7 · 3.100000 В";3.02645;"В";2.99999;3.06199;"OK";"absolute_error_v=0.004544; analog_code=514.437500; channel=7; channel_count=80; channel_index=7; command_v=3.100000; lower_limit_v=2.999994; point_count=3; point_index=2; raw=1538.437500; reduced_error_percent=0.073285; scan_order=channel_major; section=YALK; ulk_address=7; upper_limit_v=3.061994; v7_v=3.030994; yalk_v=3.026451"
"yalk_channels";"ubsi.yalk.channel.7.2";"ЯЛК адрес 7 · 6.200000 В";6.04562;"В";6.03021;6.09221;"OK";"absolute_error_v=0.015589; analog_code=903.125000; channel=7; channel_count=80; channel_index=7; command_v=6.200000; lower_limit_v=6.030208; point_count=3; point_index=3; raw=1927.125000; reduced_error_percent=0.251431; scan_order=channel_major; section=YALK; ulk_address=7; upper_limit_v=6.092208; v7_v=6.061208; yalk_v=6.045619"
"yalk_channels";"ubsi.yalk.channel.8.0";"ЯЛК адрес 8 · 0.000000 В";-0.0199045;"В";-0.0519605;0.0100395;"OK";"absolute_error_v=0.001056; analog_code=122.250000; channel=8; channel_count=80; channel_index=8; command_v=0.000000; lower_limit_v=-0.051961; point_count=3; point_index=1; raw=122.250000; reduced_error_percent=0.017033; scan_order=channel_major; section=YALK; ulk_address=8; upper_limit_v=0.010039; v7_v=-0.020961; yalk_v=-0.019904"
"yalk_channels";"ubsi.yalk.channel.8.1";"ЯЛК адрес 8 · 3.100000 В";3.02014;"В";2.99399;3.05599;"OK";"absolute_error_v=0.004850; analog_code=513.625000; channel=8; channel_count=80; channel_index=8; command_v=3.100000; lower_limit_v=2.993989; point_count=3; point_index=2; raw=1537.625000; reduced_error_percent=0.078227; scan_order=channel_major; section=YALK; ulk_address=8; upper_limit_v=3.055989; v7_v=3.024989; yalk_v=3.020139"
"yalk_channels";"ubsi.yalk.channel.8.2";"ЯЛК адрес 8 · 6.200000 В";6.06115;"В";6.04204;6.10404;"OK";"absolute_error_v=0.011888; analog_code=905.125000; channel=8; channel_count=80; channel_index=8; command_v=6.200000; lower_limit_v=6.042043; point_count=3; point_index=3; raw=1929.125000; reduced_error_percent=0.191748; scan_order=channel_major; section=YALK; ulk_address=8; upper_limit_v=6.104043; v7_v=6.073043; yalk_v=6.061154"
"yalk_channels";"ubsi.yalk.channel.9.0";"ЯЛК адрес 9 · 0.000000 В";0.00728212;"В";-0.0219329;0.0400671;"OK";"absolute_error_v=0.001785; analog_code=125.750000; channel=9; channel_count=80; channel_index=9; command_v=0.000000; lower_limit_v=-0.021933; point_count=3; point_index=1; raw=125.750000; reduced_error_percent=0.028790; scan_order=channel_major; section=YALK; ulk_address=9; upper_limit_v=0.040067; v7_v=0.009067; yalk_v=0.007282"
"yalk_channels";"ubsi.yalk.channel.9.1";"ЯЛК адрес 9 · 3.100000 В";3.02742;"В";3.00544;3.06744;"OK";"absolute_error_v=0.009020; analog_code=514.562500; channel=9; channel_count=80; channel_index=9; command_v=3.100000; lower_limit_v=3.005441; point_count=3; point_index=2; raw=1538.562500; reduced_error_percent=0.145480; scan_order=channel_major; section=YALK; ulk_address=9; upper_limit_v=3.067441; v7_v=3.036441; yalk_v=3.027422"
"yalk_channels";"ubsi.yalk.channel.9.2";"ЯЛК адрес 9 · 6.200000 В";6.04708;"В";6.02771;6.08971;"OK";"absolute_error_v=0.011636; analog_code=903.312500; channel=9; channel_count=80; channel_index=9; command_v=6.200000; lower_limit_v=6.027712; point_count=3; point_index=3; raw=1927.312500; reduced_error_percent=0.187682; scan_order=channel_major; section=YALK; ulk_address=9; upper_limit_v=6.089712; v7_v=6.058712; yalk_v=6.047075"
"yalk_channels";"ubsi.yalk.channel.10.0";"ЯЛК адрес 10 · 0.000000 В";-0.125738;"В";-0.150035;-0.0880346;"OK";"absolute_error_v=0.006703; analog_code=108.625000; channel=10; channel_count=80; channel_index=10; command_v=0.000000; lower_limit_v=-0.150035; point_count=3; point_index=1; raw=108.625000; reduced_error_percent=0.108119; scan_order=channel_major; section=YALK; ulk_address=10; upper_limit_v=-0.088035; v7_v=-0.119035; yalk_v=-0.125738"
"yalk_channels";"ubsi.yalk.channel.10.1";"ЯЛК адрес 10 · 3.100000 В";2.91819;"В";2.89409;2.95609;"OK";"absolute_error_v=0.006905; analog_code=500.500000; channel=10; channel_count=80; channel_index=10; command_v=3.100000; lower_limit_v=2.894095; point_count=3; point_index=2; raw=1524.500000; reduced_error_percent=0.111372; scan_order=channel_major; section=YALK; ulk_address=10; upper_limit_v=2.956095; v7_v=2.925095; yalk_v=2.918190"
"yalk_channels";"ubsi.yalk.channel.10.2";"ЯЛК адрес 10 · 6.200000 В";5.95192;"В";5.92701;5.98901;"OK";"absolute_error_v=0.006091; analog_code=891.062500; channel=10; channel_count=80; channel_index=10; command_v=6.200000; lower_limit_v=5.927013; point_count=3; point_index=3; raw=1915.062500; reduced_error_percent=0.098244; scan_order=channel_major; section=YALK; ulk_address=10; upper_limit_v=5.989013; v7_v=5.958013; yalk_v=5.951922"
"yalk_channels";"ubsi.yalk.channel.11.0";"ЯЛК адрес 11 · 0.000000 В";-0.0883564;"В";-0.116889;-0.0548894;"OK";"absolute_error_v=0.002467; analog_code=113.437500; channel=11; channel_count=80; channel_index=11; command_v=0.000000; lower_limit_v=-0.116889; point_count=3; point_index=1; raw=113.437500; reduced_error_percent=0.039791; scan_order=channel_major; section=YALK; ulk_address=11; upper_limit_v=-0.054889; v7_v=-0.085889; yalk_v=-0.088356"
"yalk_channels";"ubsi.yalk.channel.11.1";"ЯЛК адрес 11 · 3.100000 В";2.95606;"В";2.93314;2.99514;"OK";"absolute_error_v=0.008087; analog_code=505.375000; channel=11; channel_count=80; channel_index=11; command_v=3.100000; lower_limit_v=2.933143; point_count=3; point_index=2; raw=1529.375000; reduced_error_percent=0.130430; scan_order=channel_major; section=YALK; ulk_address=11; upper_limit_v=2.995143; v7_v=2.964143; yalk_v=2.956057"
"yalk_channels";"ubsi.yalk.channel.11.2";"ЯЛК адрес 11 · 6.200000 В";5.9995;"В";5.97912;6.04112;"OK";"absolute_error_v=0.010621; analog_code=897.187500; channel=11; channel_count=80; channel_index=11; command_v=6.200000; lower_limit_v=5.979120; point_count=3; point_index=3; raw=1921.187500; reduced_error_percent=0.171314; scan_order=channel_major; section=YALK; ulk_address=11; upper_limit_v=6.041120; v7_v=6.010120; yalk_v=5.999499"
"yalk_channels";"ubsi.yalk.channel.12.0";"ЯЛК адрес 12 · 0.000000 В";-0.0485475;"В";-0.0754199;-0.0134199;"OK";"absolute_error_v=0.004128; analog_code=118.562500; channel=12; channel_count=80; channel_index=12; command_v=0.000000; lower_limit_v=-0.075420; point_count=3; point_index=1; raw=118.562500; reduced_error_percent=0.066575; scan_order=channel_major; section=YALK; ulk_address=12; upper_limit_v=-0.013420; v7_v=-0.044420; yalk_v=-0.048547"
"yalk_channels";"ubsi.yalk.channel.12.1";"ЯЛК адрес 12 · 3.100000 В";2.98616;"В";2.96301;3.02501;"OK";"absolute_error_v=0.007853; analog_code=509.250000; channel=12; channel_count=80; channel_index=12; command_v=3.100000; lower_limit_v=2.963009; point_count=3; point_index=2; raw=1533.250000; reduced_error_percent=0.126664; scan_order=channel_major; section=YALK; ulk_address=12; upper_limit_v=3.025009; v7_v=2.994009; yalk_v=2.986156"
"yalk_channels";"ubsi.yalk.channel.12.2";"ЯЛК адрес 12 · 6.200000 В";6.01649;"В";5.9995;6.0615;"OK";"absolute_error_v=0.014010; analog_code=899.375000; channel=12; channel_count=80; channel_index=12; command_v=6.200000; lower_limit_v=5.999500; point_count=3; point_index=3; raw=1923.375000; reduced_error_percent=0.225968; scan_order=channel_major; section=YALK; ulk_address=12; upper_limit_v=6.061500; v7_v=6.030500; yalk_v=6.016490"
"yalk_channels";"ubsi.yalk.channel.13.0";"ЯЛК адрес 13 · 0.000000 В";-0.0669955;"В";-0.093601;-0.031601;"OK";"absolute_error_v=0.004394; analog_code=116.187500; channel=13; channel_count=80; channel_index=13; command_v=0.000000; lower_limit_v=-0.093601; point_count=3; point_index=1; raw=116.187500; reduced_error_percent=0.070879; scan_order=channel_major; section=YALK; ulk_address=13; upper_limit_v=-0.031601; v7_v=-0.062601; yalk_v=-0.066996"
"yalk_channels";"ubsi.yalk.channel.13.1";"ЯЛК адрес 13 · 3.100000 В";2.96577;"В";2.94208;3.00408;"OK";"absolute_error_v=0.007309; analog_code=506.625000; channel=13; channel_count=80; channel_index=13; command_v=3.100000; lower_limit_v=2.942075; point_count=3; point_index=2; raw=1530.625000; reduced_error_percent=0.117887; scan_order=channel_major; section=YALK; ulk_address=13; upper_limit_v=3.004075; v7_v=2.973075; yalk_v=2.965766"
"yalk_channels";"ubsi.yalk.channel.13.2";"ЯЛК адрес 13 · 6.200000 В";5.99804;"В";5.9784;6.0404;"OK";"absolute_error_v=0.011360; analog_code=897.000000; channel=13; channel_count=80; channel_index=13; command_v=6.200000; lower_limit_v=5.978402; point_count=3; point_index=3; raw=1921.000000; reduced_error_percent=0.183223; scan_order=channel_major; section=YALK; ulk_address=13; upper_limit_v=6.040402; v7_v=6.009402; yalk_v=5.998042"
"yalk_channels";"ubsi.yalk.channel.14.0";"ЯЛК адрес 14 · 0.000000 В";-0.0558296;"В";-0.083573;-0.021573;"OK";"absolute_error_v=0.003257; analog_code=117.625000; channel=14; channel_count=80; channel_index=14; command_v=0.000000; lower_limit_v=-0.083573; point_count=3; point_index=1; raw=117.625000; reduced_error_percent=0.052527; scan_order=channel_major; section=YALK; ulk_address=14; upper_limit_v=-0.021573; v7_v=-0.052573; yalk_v=-0.055830"
"yalk_channels";"ubsi.yalk.channel.14.1";"ЯЛК адрес 14 · 3.100000 В";3.00703;"В";2.98646;3.04846;"OK";"absolute_error_v=0.010431; analog_code=511.937500; channel=14; channel_count=80; channel_index=14; command_v=3.100000; lower_limit_v=2.986462; point_count=3; point_index=2; raw=1535.937500; reduced_error_percent=0.168234; scan_order=channel_major; section=YALK; ulk_address=14; upper_limit_v=3.048462; v7_v=3.017462; yalk_v=3.007032"
